model,question_id,tier,run,score,error_type,error_msg,llm_sql,reference_sql,tokens_in,tokens_out,cost_usd,latency_ms
gpt-5.6-luna-pro,t6_01,6,3,1,Other Error,"Received exception from server (version 26.1.2):
Code: 43. DB::Exception: Received from localhost:9000. DB::Exception: Illegal type DateTime64(3, 'UTC') of first argument of aggregate function windowF","SELECT
    countIf(level >= 1) AS users_l1,
    countIf(level >= 2) AS users_l2,
    countIf(level >= 3) AS users_l3
FROM
(
    SELECT
        user_id,
        windowFunnel(86400)(
            timestamp,
            event_type = 'pageview',
            event_type = 'click',
            event_type = 'purchase'
        ) AS level
    FROM events
    GROUP BY user_id
);","SELECT countIf(lvl >= 1) AS users_l1, countIf(lvl >= 2) AS users_l2, countIf(lvl >= 3) AS users_l3 FROM (SELECT user_id, windowFunnel(86400)(toDateTime(timestamp), event_type = 'pageview', event_type = 'click', event_type = 'purchase') AS lvl FROM events GROUP BY user_id)",4285,1304,0.0012109,8569.9
gpt-5.6-luna-pro,t6_02,6,1,2,Logic Error,Got: 1	1	1,"SELECT
    r[1] AS r1,
    r[2] AS r2,
    r[3] AS r3
FROM
(
    SELECT retention(
        has_jan1,
        has_jan2,
        has_jan3
    ) AS r
    FROM
    (
        SELECT
            user_id,
            max(toUInt8(toDate(timestamp) = '2024-01-01')) AS has_jan1,
            max(toUInt8(toDate(timestamp) = '2024-01-02')) AS has_jan2,
            max(toUInt8(toDate(timestamp) = '2024-01-03')) AS has_jan3
        FROM events
        WHERE timestamp >= '2024-01-01 00:00:00'
          AND time","SELECT countIf(r[1]) AS r1, countIf(r[2]) AS r2, countIf(r[3]) AS r3 FROM (SELECT user_id, retention(toDate(timestamp) = '2024-01-01', toDate(timestamp) = '2024-01-02', toDate(timestamp) = '2024-01-03') AS r FROM events GROUP BY user_id)",5681,3087,0.0024203,21919.2
gpt-5.6-luna-pro,t6_02,6,2,3,,,"SELECT
    sum(retention_result[1]) AS r1,
    sum(retention_result[2]) AS r2,
    sum(retention_result[3]) AS r3
FROM
(
    SELECT
        user_id,
        retention(
            toDate(timestamp) = toDate('2024-01-01'),
            toDate(timestamp) = toDate('2024-01-02'),
            toDate(timestamp) = toDate('2024-01-03')
        ) AS retention_result
    FROM events
    GROUP BY user_id
);","SELECT countIf(r[1]) AS r1, countIf(r[2]) AS r2, countIf(r[3]) AS r3 FROM (SELECT user_id, retention(toDate(timestamp) = '2024-01-01', toDate(timestamp) = '2024-01-02', toDate(timestamp) = '2024-01-03') AS r FROM events GROUP BY user_id)",6130,5614,0.0039814,45434.1
gpt-5.6-luna-pro,t6_02,6,3,2,Logic Error,Got: 1	1	1,"SELECT
    retention(d1, d2, d3)[1] AS r1,
    retention(d1, d2, d3)[2] AS r2,
    retention(d1, d2, d3)[3] AS r3
FROM
(
    SELECT
        user_id,
        max(toDate(timestamp) = '2024-01-01') AS d1,
        max(toDate(timestamp) = '2024-01-02') AS d2,
        max(toDate(timestamp) = '2024-01-03') AS d3
    FROM events
    GROUP BY user_id
);","SELECT countIf(r[1]) AS r1, countIf(r[2]) AS r2, countIf(r[3]) AS r3 FROM (SELECT user_id, retention(toDate(timestamp) = '2024-01-01', toDate(timestamp) = '2024-01-02', toDate(timestamp) = '2024-01-03') AS r FROM events GROUP BY user_id)",5411,3501,0.0026417,23247.1
gpt-5.6-luna-pro,t6_03,6,1,1,Other Error,"Received exception from server (version 26.1.2):
Code: 43. DB::Exception: Received from localhost:9000. DB::Exception: Illegal type DateTime64(3, 'UTC') of first argument of aggregate function sequenc","SELECT count()
FROM
(
    SELECT user_id
    FROM events
    GROUP BY user_id
    HAVING sequenceMatch('(?1)(?t<=60)(?2)')(
        timestamp,
        event_type = 'signup',
        event_type = 'purchase'
    )
);","SELECT count() FROM (SELECT user_id FROM events GROUP BY user_id HAVING sequenceMatch('(?1)(?t<=60)(?2)')(toDateTime(timestamp), event_type = 'signup', event_type = 'purchase'))",4718,1910,0.0016178,8636.7
gpt-5.6-luna-pro,t6_03,6,2,1,Other Error,"Received exception from server (version 26.1.2):
Code: 43. DB::Exception: Received from localhost:9000. DB::Exception: Illegal type DateTime64(3, 'UTC') of first argument of aggregate function sequenc","SELECT count()
FROM
(
    SELECT user_id
    FROM events
    GROUP BY user_id
    HAVING sequenceMatch('(?1)(?t<=60)(?2)')(
        timestamp,
        event_type = 'signup',
        event_type = 'purchase'
    )
);","SELECT count() FROM (SELECT user_id FROM events GROUP BY user_id HAVING sequenceMatch('(?1)(?t<=60)(?2)')(toDateTime(timestamp), event_type = 'signup', event_type = 'purchase'))",4467,2006,0.0016503,12897.5
gpt-5.6-luna-pro,t6_03,6,3,3,,,"SELECT count()
FROM
(
    SELECT user_id
    FROM events
    GROUP BY user_id
    HAVING sequenceMatch('(?1)(?t<=60)(?2)')(
        toUnixTimestamp(timestamp),
        event_type = 'signup',
        event_type = 'purchase'
    )
);","SELECT count() FROM (SELECT user_id FROM events GROUP BY user_id HAVING sequenceMatch('(?1)(?t<=60)(?2)')(toDateTime(timestamp), event_type = 'signup', event_type = 'purchase'))",5454,3521,0.002658,25119.7
gpt-5.6-luna-pro,t6_04,6,1,3,,,"WITH selected_users AS
(
    SELECT
        user_id,
        created_at
    FROM users
    WHERE user_id BETWEEN 1 AND 20
),
first_events AS
(
    SELECT
        e.user_id,
        min(e.timestamp) AS first_event_time
    FROM events AS e
    ASOF INNER JOIN selected_users AS u
        ON e.user_id = u.user_id
       AND e.timestamp >= u.created_at
    GROUP BY e.user_id
)
SELECT
    u.user_id,
    f.first_event_time
FROM selected_users AS u
LEFT JOIN first_events AS f
    ON u.user_id = f.user_","SELECT u.user_id AS user_id, e.timestamp AS first_event_time FROM users AS u ASOF JOIN events AS e ON u.user_id = e.user_id AND e.timestamp >= u.created_at WHERE u.user_id <= 20 ORDER BY u.user_id",7060,5590,0.00406,37624.7
gpt-5.6-luna-pro,t6_04,6,2,1,Other Error,"Received exception from server (version 26.1.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'u' in scope WITH (SELECT user_id, -toInt64(t","WITH
    (
        SELECT
            user_id,
            -toInt64(toUnixTimestamp64Milli(created_at)) AS asof_key
        FROM users
        WHERE user_id BETWEEN 1 AND 20
    ) AS u,
    (
        SELECT
            user_id,
            timestamp,
            -toInt64(toUnixTimestamp64Milli(timestamp)) AS asof_key
        FROM events
        ORDER BY user_id, asof_key
    ) AS e
SELECT
    u.user_id,
    e.timestamp AS first_event_time
FROM u
ASOF LEFT JOIN e
    ON u.user_id = e.user_id
   A","SELECT u.user_id AS user_id, e.timestamp AS first_event_time FROM users AS u ASOF JOIN events AS e ON u.user_id = e.user_id AND e.timestamp >= u.created_at WHERE u.user_id <= 20 ORDER BY u.user_id",8147,6315,0.0046037,43811.7
gpt-5.6-luna-pro,t6_04,6,3,3,,,"SELECT
    u.user_id,
    e.timestamp AS first_event_time
FROM
(
    SELECT user_id, created_at
    FROM users
    WHERE user_id BETWEEN 1 AND 20
) AS u
ASOF LEFT JOIN
(
    SELECT user_id, timestamp
    FROM events
    WHERE user_id BETWEEN 1 AND 20
    ORDER BY user_id, timestamp
) AS e
ON u.user_id = e.user_id
AND u.created_at <= e.timestamp
ORDER BY u.user_id ASC;","SELECT u.user_id AS user_id, e.timestamp AS first_event_time FROM users AS u ASOF JOIN events AS e ON u.user_id = e.user_id AND e.timestamp >= u.created_at WHERE u.user_id <= 20 ORDER BY u.user_id",7062,7093,0.004962,53971.7
gpt-5.6-luna-pro,t6_05,6,1,3,,,"SELECT
    event_type,
    event_id,
    timestamp
FROM events
ORDER BY
    event_type ASC,
    timestamp DESC
LIMIT 2 BY event_type;","SELECT event_type, event_id, timestamp FROM events ORDER BY event_type ASC, timestamp DESC LIMIT 2 BY event_type",3420,479,0.0006294,4670.6
gpt-5.6-luna-pro,t6_05,6,2,3,,,"SELECT
    event_type,
    event_id,
    timestamp
FROM events
ORDER BY
    event_type ASC,
    timestamp DESC
LIMIT 2 BY event_type;","SELECT event_type, event_id, timestamp FROM events ORDER BY event_type ASC, timestamp DESC LIMIT 2 BY event_type",3343,368,0.0005551,4567.5
gpt-5.6-luna-pro,t6_05,6,3,3,,,"SELECT
    event_type,
    event_id,
    timestamp
FROM events
ORDER BY
    event_type ASC,
    timestamp DESC
LIMIT 2 BY event_type;","SELECT event_type, event_id, timestamp FROM events ORDER BY event_type ASC, timestamp DESC LIMIT 2 BY event_type",3353,392,0.0005705,4483.6
gpt-5.6-luna-pro,t6_06,6,1,3,,,"SELECT
    toDate(timestamp) AS day,
    sum(revenue_cents) AS revenue
FROM events
WHERE event_type = 'purchase'
  AND revenue_cents > 9950
  AND timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2024-02-01 00:00:00', 3, 'UTC')
GROUP BY day
ORDER BY day ASC
WITH FILL
    FROM toDate('2024-01-01')
    TO toDate('2024-02-01')
    STEP toIntervalDay(1)
    INTERPOLATE (revenue);","SELECT toDate(timestamp) AS day, sum(revenue_cents) AS revenue FROM events WHERE event_type = 'purchase' AND revenue_cents > 9950 AND toDate(timestamp) BETWEEN '2024-01-01' AND '2024-01-31' GROUP BY day ORDER BY day ASC WITH FILL FROM toDate('2024-01-01') TO toDate('2024-02-01') INTERPOLATE (revenue AS revenue)",5695,2950,0.0023395,19240.8
gpt-5.6-luna-pro,t6_06,6,2,3,,,"SELECT
    day,
    revenue
FROM
(
    SELECT
        toDate(timestamp) AS day,
        sum(revenue_cents) AS revenue
    FROM events
    WHERE event_type = 'purchase'
      AND revenue_cents > 9950
      AND timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
      AND timestamp < toDateTime64('2024-02-01 00:00:00', 3, 'UTC')
    GROUP BY day
    ORDER BY day ASC
    WITH FILL
        FROM toDate('2024-01-01')
        TO toDate('2024-02-01')
        STEP toIntervalDay(1)
    INTERPOLATE ","SELECT toDate(timestamp) AS day, sum(revenue_cents) AS revenue FROM events WHERE event_type = 'purchase' AND revenue_cents > 9950 AND toDate(timestamp) BETWEEN '2024-01-01' AND '2024-01-31' GROUP BY day ORDER BY day ASC WITH FILL FROM toDate('2024-01-01') TO toDate('2024-02-01') INTERPOLATE (revenue AS revenue)",8178,5573,0.0041616,27076.5
gpt-5.6-luna-pro,t6_06,6,3,2,Logic Error,"Got: 2024-01-01	0
2024-01-02	0
2024-01-03	9979
2024-01-04	9979
2024-01-05	9974
2024-01-06	9974
2024-01-07","SELECT
    toDate(timestamp) AS day,
    sum(ifNull(revenue_cents, 0)) AS revenue
FROM events
WHERE event_type = 'purchase'
  AND revenue_cents > 9950
  AND timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2024-02-01 00:00:00', 3, 'UTC')
GROUP BY day
ORDER BY day
WITH FILL
    FROM toDate('2024-01-01')
    TO toDate('2024-02-01')
    STEP toIntervalDay(1)
    INTERPOLATE (revenue);","SELECT toDate(timestamp) AS day, sum(revenue_cents) AS revenue FROM events WHERE event_type = 'purchase' AND revenue_cents > 9950 AND toDate(timestamp) BETWEEN '2024-01-01' AND '2024-01-31' GROUP BY day ORDER BY day ASC WITH FILL FROM toDate('2024-01-01') TO toDate('2024-02-01') INTERPOLATE (revenue AS revenue)",5165,2526,0.0020321,11940.3
gpt-5.6-luna-pro,t6_07,6,1,3,,,"SELECT countResample(0, 24, 6)(toHour(timestamp)) AS counts
FROM events;","SELECT countResample(0, 24, 6)(toHour(timestamp)) AS buckets FROM events",3972,1159,0.0010926,7237.9
gpt-5.6-luna-pro,t6_07,6,2,3,,,"SELECT countResample(0, 24, 6)(toHour(timestamp)) AS counts
FROM events;","SELECT countResample(0, 24, 6)(toHour(timestamp)) AS buckets FROM events",4960,2404,0.0019383999999999998,14737.6
gpt-5.6-luna-pro,t6_07,6,3,3,,,"SELECT countResample(0, 24, 6)(toHour(timestamp)) AS counts
FROM events;","SELECT countResample(0, 24, 6)(toHour(timestamp)) AS buckets FROM events",4806,1911,0.0016271999999999999,13916.0
gpt-5.6-luna-pro,t6_08,6,1,0,Syntax Error,"Code: 62. DB::Exception: Syntax error: failed at position 43 (ORDER) (line 1, col 43): ORDER BY day)) AS cumulative_purchase_counts
FROM
(
    SELECT
        d.day,
        count(e.event_id) AS daily_","SELECT arrayCumSum(groupArray(daily_count ORDER BY day)) AS cumulative_purchase_counts
FROM
(
    SELECT
        d.day,
        count(e.event_id) AS daily_count
    FROM
    (
        SELECT toDate('2024-01-01') + number AS day
        FROM numbers(31)
    ) AS d
    LEFT JOIN events AS e
        ON toDate(e.timestamp) = d.day
       AND e.event_type = 'purchase'
    GROUP BY d.day
);","SELECT arrayCumSum(groupArray(c)) AS cumulative FROM (SELECT toDate(timestamp) AS d, count() AS c FROM events WHERE event_type = 'purchase' AND toDate(timestamp) BETWEEN '2024-01-01' AND '2024-01-31' GROUP BY d ORDER BY d ASC)",5738,3670,0.0027758,28702.6
gpt-5.6-luna-pro,t6_08,6,2,0,Syntax Error,"Code: 62. DB::Exception: Syntax error: failed at position 43 (ORDER) (line 1, col 43): ORDER BY day)) AS cumulative_purchase_counts
FROM
(
    SELECT
        calendar.day,
        count(e.event_id) AS","SELECT arrayCumSum(groupArray(daily_count ORDER BY day)) AS cumulative_purchase_counts
FROM
(
    SELECT
        calendar.day,
        count(e.event_id) AS daily_count
    FROM
    (
        SELECT toDate('2024-01-01') + number AS day
        FROM numbers(31)
    ) AS calendar
    LEFT JOIN events AS e
        ON toDate(e.timestamp) = calendar.day
        AND e.event_type = 'purchase'
        AND e.timestamp >= toDateTime('2024-01-01 00:00:00', 'UTC')
        AND e.timestamp < toDateTime('2024-0","SELECT arrayCumSum(groupArray(c)) AS cumulative FROM (SELECT toDate(timestamp) AS d, count() AS c FROM events WHERE event_type = 'purchase' AND toDate(timestamp) BETWEEN '2024-01-01' AND '2024-01-31' GROUP BY d ORDER BY d ASC)",5543,3050,0.0023843000000000002,20848.1
gpt-5.6-luna-pro,t6_08,6,3,0,Syntax Error,"Code: 62. DB::Exception: Syntax error: failed at position 494 (ORDER) (line 18, col 57): ORDER BY day)) AS cumulative_purchase_counts
FROM days
LEFT JOIN daily USING (day);. Expected one of: token, Op","WITH
    days AS
    (
        SELECT toDate('2024-01-01') + number AS day
        FROM numbers(31)
    ),
    daily AS
    (
        SELECT
            toDate(timestamp) AS day,
            count() AS purchase_count
        FROM events
        WHERE event_type = 'purchase'
          AND timestamp >= toDateTime('2024-01-01 00:00:00', 'UTC')
          AND timestamp < toDateTime('2024-02-01 00:00:00', 'UTC')
        GROUP BY day
    )
SELECT arrayCumSum(groupArray(ifNull(purchase_count, 0) ORDER B","SELECT arrayCumSum(groupArray(c)) AS cumulative FROM (SELECT toDate(timestamp) AS d, count() AS c FROM events WHERE event_type = 'purchase' AND toDate(timestamp) BETWEEN '2024-01-01' AND '2024-01-31' GROUP BY d ORDER BY d ASC)",5499,3404,0.0025922999999999996,25790.8
gpt-5.6-luna-pro,t6_09,6,1,3,,,"SELECT
    country,
    argMaxIf(page, timestamp, event_type = 'purchase') AS page
FROM events
GROUP BY country
ORDER BY country ASC;","SELECT country, argMaxIf(page, timestamp, event_type = 'purchase') AS page FROM events GROUP BY country ORDER BY country ASC",3478,541,0.0006724,5456.8
gpt-5.6-luna-pro,t6_09,6,2,3,,,"SELECT
    country,
    argMaxIf(page, timestamp, event_type = 'purchase') AS page
FROM events
GROUP BY country
HAVING countIf(event_type = 'purchase') > 0
ORDER BY country ASC;","SELECT country, argMaxIf(page, timestamp, event_type = 'purchase') AS page FROM events GROUP BY country ORDER BY country ASC",3574,1031,0.000976,9400.5
gpt-5.6-luna-pro,t6_09,6,3,3,,,"SELECT
    country,
    argMaxIf(page, timestamp, event_type = 'purchase') AS page
FROM events
GROUP BY country
ORDER BY country ASC;","SELECT country, argMaxIf(page, timestamp, event_type = 'purchase') AS page FROM events GROUP BY country ORDER BY country ASC",3510,552,0.0006822,3828.1
gpt-5.6-luna-pro,t6_10,6,1,3,,,"SELECT uniqExact(property_key)
FROM events
ARRAY JOIN mapKeys(properties) AS property_key
WHERE event_type = 'purchase'
  AND timestamp >= toDateTime64('2024-03-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2024-03-02 00:00:00', 3, 'UTC');",SELECT uniqExact(k) FROM events ARRAY JOIN mapKeys(properties) AS k WHERE event_type = 'purchase' AND toDate(timestamp) = '2024-03-01',3688,960,0.0009448,15995.5
gpt-5.6-luna-pro,t6_10,6,2,3,,,"SELECT uniqExact(property_key) AS distinct_property_keys
FROM events
ARRAY JOIN mapKeys(properties) AS property_key
WHERE event_type = 'purchase'
  AND timestamp >= toDateTime64('2024-03-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2024-03-02 00:00:00', 3, 'UTC');",SELECT uniqExact(k) FROM events ARRAY JOIN mapKeys(properties) AS k WHERE event_type = 'purchase' AND toDate(timestamp) = '2024-03-01',3732,804,0.0008556,6541.2
gpt-5.6-luna-pro,t6_10,6,3,3,,,"SELECT uniqExact(property_key)
FROM events
ARRAY JOIN mapKeys(properties) AS property_key
WHERE event_type = 'purchase'
  AND timestamp >= toDateTime64('2024-03-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2024-03-02 00:00:00', 3, 'UTC');",SELECT uniqExact(k) FROM events ARRAY JOIN mapKeys(properties) AS k WHERE event_type = 'purchase' AND toDate(timestamp) = '2024-03-01',3808,886,0.0009124000000000001,5069.7
gpt-5.6-luna,t6_01,6,1,1,Other Error,"Received exception from server (version 26.1.2):
Code: 43. DB::Exception: Received from localhost:9000. DB::Exception: Illegal type DateTime64(3, 'UTC') of first argument of aggregate function windowF","SELECT
    countIf(level >= 1) AS users_l1,
    countIf(level >= 2) AS users_l2,
    countIf(level >= 3) AS users_l3
FROM
(
    SELECT
        user_id,
        windowFunnel(86400)(
            timestamp,
            event_type = 'pageview',
            event_type = 'click',
            event_type = 'purchase'
        ) AS level
    FROM events
    GROUP BY user_id
);","SELECT countIf(lvl >= 1) AS users_l1, countIf(lvl >= 2) AS users_l2, countIf(lvl >= 3) AS users_l3 FROM (SELECT user_id, windowFunnel(86400)(toDateTime(timestamp), event_type = 'pageview', event_type = 'click', event_type = 'purchase') AS lvl FROM events GROUP BY user_id)",420,443,0.0003078,6695.3
gpt-5.6-luna,t6_01,6,2,1,Other Error,"Received exception from server (version 26.1.2):
Code: 43. DB::Exception: Received from localhost:9000. DB::Exception: Illegal type DateTime64(3, 'UTC') of first argument of aggregate function windowF","SELECT
    countIf(level >= 1) AS users_l1,
    countIf(level >= 2) AS users_l2,
    countIf(level >= 3) AS users_l3
FROM
(
    SELECT
        user_id,
        windowFunnel(86400)(
            timestamp,
            event_type = 'pageview',
            event_type = 'click',
            event_type = 'purchase'
        ) AS level
    FROM events
    WHERE event_type IN ('pageview', 'click', 'purchase')
    GROUP BY user_id
);","SELECT countIf(lvl >= 1) AS users_l1, countIf(lvl >= 2) AS users_l2, countIf(lvl >= 3) AS users_l3 FROM (SELECT user_id, windowFunnel(86400)(toDateTime(timestamp), event_type = 'pageview', event_type = 'click', event_type = 'purchase') AS lvl FROM events GROUP BY user_id)",420,492,0.0003372,4827.6
